Node,BoardingsDr,BoardingsWk,Boardings,Alightings,BoardingsAndAlightings,BoardingsAndAlightings_Half
6969,0.0,4.8500000000000005,4.8500000000000005,0.54,5.390000000000001,2.6950000000000003
6970,0.0,13.620000199999998,13.620000199999998,14.849999900000002,28.4700001,14.23500005
6971,0.16,18.970000099999996,19.1300001,18.839999600000002,37.9699997,18.98499985
6974,0.0,11.23,11.23,14.3299995,25.5599995,12.77999975
6976,0.0,33.409999500000005,33.409999500000005,12.510000300000002,45.91999980000001,22.959999900000003
6987,0.0,0.19999999999999998,0.19999999999999998,2.3299999,2.5299999,1.26499995
6989,0.0,9.4699995,9.4699995,3.8100001000000003,13.2799996,6.6399998
7000,0.0,4.01,4.01,4.1300001,8.1400001,4.07000005
7002,0.0,5.1999998,5.1999998,2.4100001,7.6099999,3.80499995
7005,0.0,0.09,0.09,0.02,0.11,0.055
7007,0.0,8.3100004,8.3100004,10.3500004,18.6600008,9.3300004
7011,0.0,18.299999699999997,18.299999699999997,12.759999900000002,31.059999599999998,15.529999799999999
7013,0.0,21.6500001,21.6500001,19.839999900000002,41.49,20.745
7015,0.0,0.56,0.56,0.56,1.12,0.56
7016,0.0,27.0600005,27.0600005,7.5899998,34.6500003,17.32500015
7017,0.0,0.06,0.06,0.11,0.16999999999999998,0.08499999999999999
7020,0.0,9.9199998,9.9199998,6.170000000000001,16.0899998,8.0449999
7021,0.0,8.229999999999999,8.229999999999999,2.5999999999999996,10.829999999999998,5.414999999999999
7022,0.0,0.6000000000000001,0.6000000000000001,1.48,2.08,1.04
7029,0.0,24.900000600000002,24.900000600000002,17.9999995,42.9000001,21.45000005
7031,0.0,3.2999998999999995,3.2999998999999995,1.9999999,5.299999799999999,2.6499998999999996
7032,0.0,0.12000000000000001,0.12000000000000001,0.2,0.32,0.16
7033,0.0,7.5400002,7.5400002,1.9,9.4400002,4.7200001
7035,0.0,3.5100000000000002,3.5100000000000002,1.26,4.7700000000000005,2.3850000000000002
7038,0.0,26.180000099999997,26.180000099999997,14.050000299999999,40.230000399999994,20.115000199999997
7041,95.36000150000001,89.0400001,184.4000016,60.899999300000005,245.3000009,122.65000045
7043,0.01,20.200000100000004,20.210000100000002,14.399999900000001,34.61,17.305
7044,0.0,33.4400006,33.4400006,8.9400002,42.3800008,21.1900004
7046,0.0,5.080000200000001,5.080000200000001,1.79,6.870000200000001,3.4350001000000003
7047,0.0,1.9000000000000001,1.9000000000000001,0.98,2.88,1.44
7048,0.0,20.6199999,20.6199999,4.679999799999999,25.2999997,12.64999985
7051,0.0,12.6400002,12.6400002,3.6900001,16.3300003,8.16500015
7052,0.0,51.6299989,51.6299989,7.6299999000000005,59.2599988,29.6299994
7054,0.0,5.4699998,5.4699998,14.46,19.9299998,9.9649999
7055,0.0,17.9199999,17.9199999,16.809999899999998,34.7299998,17.3649999
7057,0.0,0.65,0.65,0.78,1.4300000000000002,0.7150000000000001
7060,0.0,23.7899995,23.7899995,4.0200001,27.8099996,13.9049998
7063,0.0,22.430000699999997,22.430000699999997,5.8599998,28.290000499999998,14.145000249999999
7064,0.0,20.8500006,20.8500006,8.5199999,29.370000500000003,14.685000250000002
7085,0.0,0.04,0.04,0.02,0.06,0.03
7086,0.0,4.34,4.34,60.9100015,65.2500015,32.62500075
7087,0.0,0.93,0.93,1.77,2.7,1.35
7090,0.03,0.81,0.8400000000000001,0.9,1.7400000000000002,0.8700000000000001
7092,0.0,0.32,0.32,0.14,0.46,0.23
7095,0.0,2.0,2.0,1.7899999999999998,3.79,1.895
7098,0.0,18.5799995,18.5799995,19.1399999,37.7199994,18.8599997
7103,0.0,8.8900003,8.8900003,2.24,11.1300003,5.56500015
7105,0.0,2.32,2.32,0.5800000000000001,2.9,1.45
7107,0.0,13.6499996,13.6499996,3.8,17.449999599999998,8.724999799999999
7109,4.7199999,10.520000000000001,15.2399999,17.8000001,33.04,16.52
7111,0.0,12.820000300000002,12.820000300000002,2.7700000000000005,15.590000300000003,7.795000150000002
7113,0.0,9.679999900000002,9.679999900000002,1.6100001,11.290000000000003,5.645000000000001
7114,0.0,0.67,0.67,0.17,0.8400000000000001,0.42000000000000004
7141,9.3900002,6.98,16.3700002,1.1400000000000001,17.5100002,8.7550001
7148,0.0,11.759999900000002,11.759999900000002,1.1700001000000002,12.930000000000003,6.465000000000002
7152,0.0,10.0299997,10.0299997,18.979999499999998,29.009999199999996,14.504999599999998
7155,0.0,0.38,0.38,10.6199997,10.9999997,5.49999985
7161,0.0,0.61,0.61,2.5700000000000003,3.18,1.59
7164,0.0,1.59,1.59,1.0,2.59,1.295
7193,0.0,14.320000199999997,14.320000199999997,7.6199997999999995,21.939999999999998,10.969999999999999
7253,0.0,14.8199997,14.8199997,2.31,17.1299997,8.56499985
7314,0.0,14.589999899999997,14.589999899999997,69.1900009,83.7800008,41.8900004
7315,0.0,5.9099998,5.9099998,1.77,7.679999799999999,3.8399998999999996
7317,0.0,3.7700001,3.7700001,4.8199999,8.59,4.295
7327,0.0,2.7599999,2.7599999,3.3800001,6.140000000000001,3.0700000000000003
7328,0.0,1.8399999999999999,1.8399999999999999,0.96,2.8,1.4
7331,0.0,2.4099999,2.4099999,2.0,4.4099999,2.20499995
7332,0.0,0.26,0.26,1.08,1.34,0.67
7399,0.0,16.6800003,16.6800003,75.78999900000001,92.46999930000001,46.234999650000006
7405,0.0,4.1999999,4.1999999,1.06,5.2599999,2.62999995
7690,0.0,0.13,0.13,0.19,0.32,0.16
7698,0.0,7.0300001,7.0300001,6.3399999000000005,13.370000000000001,6.6850000000000005
7790,0.0,1.64,1.64,2.61,4.25,2.125
7819,0.0,1.36,1.36,0.59,1.9500000000000002,0.9750000000000001
7862,0.0,34.2799988,34.2799988,90.1900024,124.4700012,62.2350006
7864,0.0,11.1099997,11.1099997,30.8800001,41.9899998,20.9949999
7940,0.0,32.230000499999996,32.230000499999996,16.9100003,49.140000799999996,24.570000399999998
7944,0.0,3.4100001000000004,3.4100001000000004,1.52,4.930000100000001,2.4650000500000004
7946,0.54,27.3599999,27.899999899999997,10.809999999999999,38.7099999,19.35499995
7954,0.0,4.5400002,4.5400002,21.770001,26.310001200000002,13.155000600000001
7965,0.0,12.9399996,12.9399996,10.7400002,23.6799998,11.8399999
7968,0.0,17.2199998,17.2199998,13.2199998,30.4399996,15.2199998
7973,0.0,13.0300002,13.0300002,8.040000200000001,21.0700004,10.5350002
8066,0.0,27.039999899999998,27.039999899999998,17.7599998,44.7999997,22.39999985
8078,0.0,1.4299998999999999,1.4299998999999999,1.9299998999999999,3.3599997999999998,1.6799998999999999
8092,0.01,6.970000000000001,6.98,2.6,9.58,4.79
8106,0.0,4.63,4.63,2.43,7.0600000000000005,3.5300000000000002
8122,0.0,0.07,0.07,0.07,0.14,0.07
8128,0.0,0.97,0.97,0.8600000000000001,1.83,0.915
8130,0.0,0.05,0.05,0.09,0.14,0.07
8138,0.0,0.04,0.04,0.03,0.07,0.035
8230,0.0,0.9,0.9,6.150000200000001,7.050000200000001,3.5250001000000006
8236,0.0,3.5699998999999996,3.5699998999999996,4.5599999,8.1299998,4.0649999
8298,0.07,1.34,1.4100000000000001,1.6900001,3.1000001,1.55000005
8322,0.0,77.03000130000001,77.03000130000001,90.40999910000001,167.44000040000003,83.72000020000002
8334,0.0,0.8,0.8,5.8000002,6.6000002,3.3000001
8360,0.0,15.429999800000003,15.429999800000003,2.75,18.179999800000004,9.089999900000002
8366,0.0,8.3399998,8.3399998,1.5999999999999999,9.939999799999999,4.9699998999999995
8378,0.0,27.429999300000002,27.429999300000002,6.3799998,33.8099991,16.90499955
8394,0.0,48.39000059999999,48.39000059999999,35.580001100000004,83.9700017,41.98500085
8414,0.0,14.989999800000003,14.989999800000003,16.23,31.219999800000004,15.609999900000002
8416,0.0,11.210000099999998,11.210000099999998,15.829999599999999,27.039999699999996,13.519999849999998
8418,0.0,16.290000000000003,16.290000000000003,28.729999499999998,45.0199995,22.50999975
8420,0.0,27.149999700000002,27.149999700000002,16.7899999,43.93999960000001,21.969999800000004
8432,0.69,32.7600003,33.4500003,26.3200006,59.7700009,29.88500045
8444,0.02,29.000000000000004,29.020000000000003,10.949999799999999,39.969999800000004,19.984999900000002
8458,0.0,1.26,1.26,2.8599999,4.1199999,2.05999995
8462,0.0,0.35000000000000003,0.35000000000000003,0.85,1.2,0.6
8470,56.6699992,9.8600002,66.5299994,18.1599996,84.689999,42.3449995
8476,0.0,48.7399994,48.7399994,19.3300002,68.0699996,34.0349998
8484,0.0,32.119999899999996,32.119999899999996,7.990000199999999,40.11000009999999,20.055000049999997
8498,0.0,30.359999600000002,30.359999600000002,15.440000099999999,45.7999997,22.89999985
8518,0.0,7.779999999999999,7.779999999999999,2.95,10.73,5.365
8520,0.0,25.9200006,25.9200006,7.870000200000001,33.7900008,16.8950004
8534,0.0,3.88,3.88,4.5299999,8.409999899999999,4.2049999499999995
8536,0.0,34.220000199999994,34.220000199999994,8.9900003,43.21000049999999,21.605000249999996
8538,0.0,19.879999599999998,19.879999599999998,4.6299999,24.5099995,12.25499975
8542,0.0,17.4199996,17.4199996,1.75,19.1699996,9.5849998
8586,0.0,63.28999900000001,63.28999900000001,42.3499994,105.63999840000001,52.819999200000005
8590,0.0,3.28,3.28,22.25,25.53,12.765
8592,0.0,24.3199997,24.3199997,9.4499998,33.7699995,16.88499975
8596,0.0,14.969999799999998,14.969999799999998,25.6200004,40.5900002,20.2950001
8608,2.1799999,11.7499999,13.929999800000001,11.3100002,25.240000000000002,12.620000000000001
8612,0.0,0.25,0.25,3.0499999,3.2999999,1.64999995
8676,0.0,3.58,3.58,1.53,5.11,2.555
8698,0.0,17.6300004,17.6300004,11.6200003,29.2500007,14.62500035
8702,0.0,0.98,0.98,0.24,1.22,0.61
8756,0.0,1.7,1.7,0.8,2.5,1.25
8898,0.0,0.08,0.08,0.02,0.1,0.05
8910,0.0,16.8199997,16.8199997,4.1899999999999995,21.0099997,10.50499985
8950,0.0,0.01,0.01,0.01,0.02,0.01
8953,0.0,0.27,0.27,0.93,1.2000000000000002,0.6000000000000001
8979,0.0,3.1199999999999997,3.1199999999999997,6.65,9.77,4.885
9010,0.0,28.6799994,28.6799994,15.059999399999999,43.739998799999995,21.869999399999998
9014,0.0,13.0699997,13.0699997,27.9500007,41.0200004,20.5100002
9054,0.0,5.2,5.2,12.0,17.2,8.6
9077,0.0,0.7,0.7,0.86,1.56,0.78
9085,0.0,67.4199991,67.4199991,14.680000099999999,82.0999992,41.0499996
9121,0.0,24.1099991,24.1099991,1.7599999,25.869999,12.9349995
9143,0.0,30.209999800000002,30.209999800000002,28.090000700000004,58.30000050000001,29.150000250000005
9144,0.0,0.07,0.07,0.01,0.08,0.04
9145,0.0,3.5900001,3.5900001,4.7699999,8.36,4.18
9168,0.0,3.04,3.04,0.8500000000000001,3.89,1.945
9173,0.0,1.33,1.33,0.6,1.9300000000000002,0.9650000000000001
9179,0.0,9.0800004,9.0800004,1.2,10.280000399999999,5.140000199999999
9263,0.01,4.34,4.35,2.8499999999999996,7.199999999999999,3.5999999999999996
9284,0.0,2.7,2.7,11.760000199999999,14.4600002,7.2300001
9291,3.4000001,1.22,4.6200001,0.49,5.110000100000001,2.5550000500000003
9300,0.0,0.98,0.98,0.37,1.35,0.675
9312,0.0,0.04,0.04,0.0,0.04,0.02
9316,0.0,0.53,0.53,0.0,0.53,0.265
9317,0.0,0.55,0.55,0.0,0.55,0.275
9345,0.0,18.46,18.46,5.5599999,24.019999900000002,12.009999950000001
9350,0.0,2.7800000000000002,2.7800000000000002,10.8100003,13.5900003,6.79500015
9410,0.0,15.7599997,15.7599997,6.440000100000001,22.1999998,11.0999999
9412,0.0,6.999999900000001,6.999999900000001,3.3299999,10.3299998,5.1649999
9414,0.0,4.8399999000000005,4.8399999000000005,10.179999900000002,15.019999800000003,7.509999900000001
9422,0.0,2.4100001,2.4100001,0.99,3.4000000999999997,1.7000000499999999
9423,0.04,2.0999999,2.1399999,0.19,2.3299999,1.16499995
9462,0.0,2.3699999,2.3699999,1.48,3.8499999,1.92499995
9463,0.0,1.16,1.16,0.0,1.16,0.58
9491,0.0,3.1200001,3.1200001,1.54,4.6600000999999995,2.3300000499999998
9497,0.0,5.1000002,5.1000002,2.36,7.4600002,3.7300001
9597,0.0,26.6599998,26.6599998,8.7700002,35.43,17.715
9639,0.0,5.249999900000001,5.249999900000001,24.149999800000003,29.399999700000002,14.699999850000001
9641,0.0,5.2599998,5.2599998,6.479999900000001,11.739999700000002,5.869999850000001
9655,0.0,16.3300002,16.3300002,4.99,21.320000200000003,10.660000100000001
9658,0.0,7.97,7.97,1.8800000000000001,9.85,4.925
9660,0.0,10.2799999,10.2799999,6.3699999,16.6499998,8.3249999
9671,0.0,33.480000499999996,33.480000499999996,66.7799988,100.2599993,50.12999965
9682,0.0,4.52,4.52,3.8699999,8.3899999,4.19499995
9693,0.0,5.25,5.25,9.46,14.71,7.355
9705,0.0,0.22,0.22,3.47,3.6900000000000004,1.8450000000000002
9738,0.0,545.2299919000001,545.2299919000001,82.2100015,627.4399934,313.7199967
9746,0.0,3.1,3.1,32.4900001,35.590000100000005,17.795000050000002
9755,0.0,2.7800000000000002,2.7800000000000002,95.4500027,98.2300027,49.11500135
9764,0.0,12.3100004,12.3100004,22.9599991,35.2699995,17.63499975
9766,0.0,19.930000300000003,19.930000300000003,112.44000240000001,132.37000270000001,66.18500135000001
9772,0.0,4.01,4.01,66.6800003,70.69000030000001,35.345000150000004
9781,0.0,0.21,0.21,24.670000100000003,24.880000100000004,12.440000050000002
9807,0.0,24.239999700000002,24.239999700000002,4.67,28.9099997,14.45499985
9816,0.0,14.7399998,14.7399998,20.1299996,34.8699994,17.4349997
9818,0.0,28.420000100000003,28.420000100000003,26.4800005,54.9000006,27.4500003
9869,0.0,141.1299973,141.1299973,17.25,158.3799973,79.18999865
9902,0.0,61.7799983,61.7799983,51.16000040000001,112.93999870000002,56.46999935000001
9948,0.0,1.0700001000000001,1.0700001000000001,1.46,2.5300001,1.26500005
9962,0.0,38.9399986,38.9399986,4.190000100000001,43.1299987,21.56499935
9969,0.0,10.4499998,10.4499998,1.15,11.5999998,5.7999999
9977,0.0,7.0500001,7.0500001,11.719999999999999,18.770000099999997,9.385000049999999
9980,0.0,1.73,1.73,5.3700000999999995,7.100000099999999,3.5500000499999995
9983,0.0,27.709999100000005,27.709999100000005,0.98,28.689999100000005,14.344999550000002
9993,0.0,3.01,3.01,10.7599999,13.7699999,6.88499995
10397,0.0,0.89,0.89,0.38,1.27,0.635
10590,0.0,0.25,0.25,1.93,2.1799999999999997,1.0899999999999999
10698,0.0,15.56,15.56,31.9299996,47.4899996,23.7449998
10709,0.0,32.92000049999999,32.92000049999999,18.219999199999997,51.13999969999999,25.569999849999995
10781,0.0,1.24,1.24,0.09,1.33,0.665
10790,0.0,14.1099997,14.1099997,7.04,21.1499997,10.57499985
10805,0.0,0.7,0.7,23.4099998,24.1099998,12.0549999
10815,0.0,0.19999999999999998,0.19999999999999998,1.8000001,2.0000001000000003,1.0000000500000001
10842,0.0,0.33,0.33,2.01,2.34,1.17
10848,0.0,5.41,5.41,2.3299999,7.7399999,3.86999995
10853,0.0,1.1900001,1.1900001,15.7299995,16.9199996,8.4599998
10870,0.28,31.940000299999998,32.2200003,125.35999729999999,157.57999759999998,78.78999879999999
10882,0.0,14.579999899999997,14.579999899999997,5.7899999,20.369999799999995,10.184999899999998
10891,0.0,37.8799992,37.8799992,9.51,47.3899992,23.6949996
10897,0.0,3.62,3.62,16.469999799999997,20.089999799999998,10.044999899999999
10906,0.0,5.4400001,5.4400001,12.1700001,17.610000199999998,8.805000099999999
10911,0.0,6.2999998,6.2999998,2.31,8.6099998,4.3049999
10935,0.0,24.2099991,24.2099991,4.2900002,28.4999993,14.24999965
10937,0.0,11.4500003,11.4500003,7.290000000000001,18.7400003,9.37000015
10949,0.0,1.3800000000000001,1.3800000000000001,1.9599999,3.3399999,1.66999995
10977,0.0,11.840000199999999,11.840000199999999,8.730000099999998,20.570000299999997,10.285000149999998
10989,0.0,2.21,2.21,13.3800001,15.590000100000001,7.7950000500000005
10999,0.0,3.6199999,3.6199999,3.4100001000000004,7.03,3.515
11004,0.0,8.5,8.5,15.809999900000001,24.3099999,12.15499995
11023,0.0,8.9200001,8.9200001,4.41,13.3300001,6.66500005
11031,0.0,4.2299998,4.2299998,1.81,6.0399998,3.0199999
11037,0.0,3.96,3.96,16.2999992,20.2599992,10.1299996
11038,0.06,14.9999996,15.059999600000001,85.62000139999999,100.68000099999999,50.340000499999995
11055,0.0,17.879999599999998,17.879999599999998,7.739999999999998,25.619999599999996,12.809999799999998
11100,0.0,4.2199998,4.2199998,0.94,5.1599998,2.5799999
11103,0.0,9.1199999,9.1199999,6.3399997,15.4599996,7.7299998
11117,0.0,0.1,0.1,0.12,0.22,0.11
11119,0.0,6.7100001,6.7100001,2.6900001000000002,9.400000200000001,4.7000001000000005
11122,0.0,6.06,6.06,3.4899997999999997,9.549999799999998,4.774999899999999
11123,0.0,4.97,4.97,6.6800001,11.6500001,5.82500005
11124,0.0,5.2499999,5.2499999,6.79,12.0399999,6.01999995
11125,0.0,10.2000001,10.2000001,7.55,17.7500001,8.87500005
11127,0.0,5.8999998,5.8999998,4.8,10.6999998,5.3499999
11128,0.0,0.3,0.3,3.17,3.4699999999999998,1.7349999999999999
11129,0.0,5.290000099999999,5.290000099999999,2.2400001,7.5300002,3.7650001
11139,0.0,3.1699999,3.1699999,5.4900001000000005,8.66,4.33
11140,0.0,0.04,0.04,0.44,0.48,0.24
11144,0.0,6.4299999,6.4299999,6.109999900000001,12.5399998,6.2699999
11154,0.0,8.3299999,8.3299999,4.2200001,12.55,6.275
11158,0.0,4.6999999,4.6999999,3.8799999,8.5799998,4.2899999
11159,0.0,18.959999999999997,18.959999999999997,9.559999999999999,28.519999999999996,14.259999999999998
11168,0.0,4.45,4.45,2.06,6.51,3.255
11255,0.0,4.9999999,4.9999999,21.1999998,26.1999997,13.09999985
11259,0.0,0.33,0.33,1.72,2.05,1.025
11267,0.0,2.8699999,2.8699999,1.4299998999999999,4.2999998,2.1499999
11279,0.0,5.17,5.17,1.1400000000000001,6.3100000000000005,3.1550000000000002
11281,0.0,9.069999800000001,9.069999800000001,39.2099996,48.27999940000001,24.139999700000004
11287,0.0,0.81,0.81,0.46,1.27,0.635
11301,0.0,2.76,2.76,1.39,4.1499999999999995,2.0749999999999997
11302,0.0,4.06,4.06,1.27,5.33,2.665
11303,0.0,2.36,2.36,2.7700001,5.1300001,2.56500005
11307,0.0,1.6,1.6,4.000000200000001,5.6000002,2.8000001
11308,0.0,0.4,0.4,1.62,2.02,1.01
11309,0.0,0.08,0.08,0.19,0.27,0.135
11310,0.0,2.41,2.41,7.1300001,9.5400001,4.77000005
11311,0.0,7.779999699999999,7.779999699999999,17.1899996,24.969999299999998,12.484999649999999
11313,0.0,1.8900000000000001,1.8900000000000001,1.17,3.06,1.53
11315,0.0,1.14,1.14,0.38,1.52,0.76
11318,0.0,1.19,1.19,0.35,1.54,0.77
11321,0.0,0.08,0.08,0.35,0.43,0.215
11322,0.05,9.66,9.71,7.500000200000001,17.210000200000003,8.605000100000002
11325,0.0,0.18,0.18,0.03,0.21,0.105
11326,0.0,0.8,0.8,1.02,1.82,0.91
11330,0.0,1.4700000000000002,1.4700000000000002,11.6899997,13.1599997,6.57999985
11331,0.0,0.13,0.13,0.01,0.14,0.07
11341,0.0,1.5700001000000001,1.5700001000000001,1.47,3.0400001000000003,1.5200000500000002
11342,0.0,2.05,2.05,0.68,2.73,1.365
11348,0.0,0.83,0.83,0.28,1.1099999999999999,0.5549999999999999
11349,0.0,5.969999999999999,5.969999999999999,2.6100001000000006,8.5800001,4.29000005
11354,0.0,9.8599997,9.8599997,10.2799997,20.1399994,10.0699997
11357,0.0,3.01,3.01,5.74,8.75,4.375
11360,0.0,13.1100004,13.1100004,9.3699998,22.4800002,11.2400001
11370,0.0,0.04,0.04,0.03,0.07,0.035
11372,0.0,2.1699998999999996,2.1699998999999996,2.81,4.979999899999999,2.4899999499999996
11410,0.0,2.9899999,2.9899999,2.1,5.0899999000000005,2.5449999500000002
11435,0.0,5.3499999,5.3499999,1.04,6.3899999,3.19499995
11553,0.0,6.4300002,6.4300002,46.30000009999999,52.73000029999999,26.365000149999997
11554,0.0,2.19,2.19,25.460000500000003,27.650000500000004,13.825000250000002
11575,0.0,1.4000000000000001,1.4000000000000001,3.6799999,5.0799999,2.53999995
11583,0.0,5.1200001,5.1200001,4.0899999,9.21,4.605
11656,0.0,11.100000399999999,11.100000399999999,7.300000099999999,18.400000499999997,9.200000249999999
11691,0.0,15.699999900000002,15.699999900000002,18.030000500000003,33.73000040000001,16.865000200000004
11692,0.0,4.3900001,4.3900001,8.929999800000001,13.319999900000001,6.6599999500000004
11699,0.0,0.27,0.27,2.3500001000000004,2.6200001000000004,1.3100000500000002
11702,0.01,9.0000003,9.0100003,16.8000001,25.8100004,12.9050002
11709,0.0,10.710000199999998,10.710000199999998,0.58,11.290000199999998,5.645000099999999
11740,0.0,19.4400005,19.4400005,3.9300001000000004,23.3700006,11.6850003
11806,0.0,0.45,0.45,0.37,0.8200000000000001,0.41000000000000003
11822,0.0,2.09,2.09,2.62,4.71,2.355
11824,0.0,31.640000399999998,31.640000399999998,10.5499997,42.1900001,21.09500005
11828,0.0,4.74,4.74,2.54,7.28,3.64
13072,0.0,2.58,2.58,1.9,4.48,2.24
13074,0.0,3.8,3.8,1.3199999999999998,5.119999999999999,2.5599999999999996
13075,0.0,1.3,1.3,0.5599999999999999,1.8599999999999999,0.9299999999999999
13076,0.0,6.5500001999999995,6.5500001999999995,2.3999999,8.9500001,4.47500005
13078,0.0,6.5800001,6.5800001,2.0,8.5800001,4.29000005
13085,0.0,5.5099999,5.5099999,1.92,7.4299999,3.71499995
13087,0.0,5.690000100000001,5.690000100000001,18.3299998,24.019999900000002,12.009999950000001
13089,0.0,3.9700001,3.9700001,6.26,10.2300001,5.11500005
13090,0.0,14.630000099999998,14.630000099999998,13.879999999999999,28.5100001,14.25500005
13092,0.0,7.610000100000001,7.610000100000001,4.37,11.980000100000002,5.990000050000001
13093,0.0,0.75,0.75,3.37,4.12,2.06
13094,0.0,3.1,3.1,9.1800003,12.2800003,6.14000015
13096,0.0,3.58,3.58,1.38,4.96,2.48
13098,0.0,3.4700001,3.4700001,1.6400000000000001,5.110000100000001,2.5550000500000003
13102,0.0,1.49,1.49,1.9699999999999998,3.46,1.73
13103,0.0,5.28,5.28,7.33,12.61,6.305
13104,0.0,10.1500001,10.1500001,6.320000200000001,16.470000300000002,8.235000150000001
13106,6.8699997999999995,9.249999800000001,16.1199996,19.4,35.5199996,17.7599998
13108,0.0,16.3099997,16.3099997,4.600000100000001,20.9099998,10.4549999
13110,0.0,18.0600004,18.0600004,7.900000100000001,25.9600005,12.98000025
13111,0.0,1.54,1.54,1.28,2.8200000000000003,1.4100000000000001
13157,0.0,3.9800001000000003,3.9800001000000003,0.74,4.7200001,2.36000005
13160,0.0,2.14,2.14,0.56,2.7,1.35
13161,0.0,4.859999999999999,4.859999999999999,1.35,6.209999999999999,3.1049999999999995
13167,0.0,1.33,1.33,0.47000000000000003,1.8,0.9
13176,0.0,1.15,1.15,0.5700000000000001,1.72,0.86
13177,0.0,3.5300000000000002,3.5300000000000002,0.8300000000000001,4.36,2.18
13183,0.0,0.31,0.31,0.45999999999999996,0.77,0.385
13190,0.0,1.07,1.07,0.55,1.62,0.81
13195,0.0,2.48,2.48,1.01,3.49,1.745
13209,0.0,3.2700001,3.2700001,3.9299999,7.199999999999999,3.5999999999999996
13211,0.0,1.43,1.43,8.270000099999999,9.700000099999999,4.850000049999999
13214,0.0,6.9099998,6.9099998,2.21,9.119999799999999,4.559999899999999
13216,0.0,9.1899999,9.1899999,6.3000001999999995,15.4900001,7.74500005
13220,0.0,8.1500001,8.1500001,2.56,10.7100001,5.35500005
13222,0.0,1.61,1.61,1.52,3.13,1.565
13229,0.0,4.8599998,4.8599998,7.100000100000001,11.9599999,5.97999995
13231,0.0,8.8999998,8.8999998,8.7399998,17.6399996,8.8199998
20011,25.039999899999998,21.9499998,46.9899997,33.2999992,80.2899989,40.14499945
20014,7.9799999999999995,14.460000099999998,22.4400001,25.590000099999997,48.030000199999996,24.015000099999998
20015,13.040000200000001,39.5499992,52.589999399999996,20.42,73.0099994,36.5049997
20016,10.5500002,34.319999700000004,44.8699999,9.1000004,53.9700003,26.98500015
20017,44.83999899999999,72.6599997,117.4999987,127.3599988,244.85999750000002,122.42999875000001
20018,14.2199998,28.719999299999998,42.939999099999994,30.659999900000003,73.599999,36.7999995
20019,13.4000001,33.360000600000006,46.760000700000006,21.4000006,68.1600013,34.08000065
20020,25.9500008,45.6999998,71.6500006,15.109999599999998,86.7600002,43.3800001
20021,12.360000099999999,41.3700008,53.7300009,19.379999700000003,73.1100006,36.5550003
20022,6.7599998999999995,50.6199994,57.3799993,4.01,61.3899993,30.69499965
20026,4.4499999,7.5799999,12.029999799999999,5.0699999,17.099999699999998,8.549999849999999
20038,24.089999199999998,47.1499996,71.2399988,35.4799996,106.7199984,53.3599992
20039,7.920000099999999,1.96,9.8800001,1.85,11.7300001,5.86500005
20040,16.3500001,20.4499998,36.7999999,10.5599999,47.359999800000004,23.679999900000002
20048,1.2,1.4799999,2.6799999,4.2199998999999995,6.8999998,3.4499999
20050,0.0,1.55,1.55,2.9100001,4.4600001,2.23000005
20053,40.760000500000004,70.66000009999999,111.42000060000001,27.7299997,139.15000030000002,69.57500015000001
20054,0.0,4.96,4.96,0.26,5.22,2.61
20070,0.12000000000000001,7.93,8.05,60.349999999999994,68.39999999999999,34.199999999999996
20071,0.0,103.3499992,103.3499992,1637.8000161,1741.1500153,870.57500765
20088,1.1500000000000001,13.5299996,14.6799996,8.6100002,23.2899998,11.6449999
20090,117.50000080000001,224.5699969,342.0699977,178.06000379999998,520.1300014999999,260.06500074999997
20099,2.2,0.77,2.97,0.0,2.97,1.485
20107,59.1600001,189.66999819999998,248.8299983,196.49000069999997,445.31999899999994,222.65999949999997
20110,0.0,17.8300002,17.8300002,15.949999700000001,33.7799999,16.88999995
20126,3.46,14.7999998,18.2599998,21.030000299999998,39.2900001,19.64500005
20131,14.0200001,17.51,31.530000100000002,6.6699999,38.2,19.1
20133,49.5599984,14.770000200000002,64.3299986,35.059999399999995,99.38999799999999,49.694998999999996
20136,30.629999199999997,32.3499993,62.9799985,5.170000099999999,68.1499986,34.0749993
20137,35.189999900000004,95.34999990000001,130.5399998,32.71000049999999,163.2500003,81.62500015
20142,85.84,237.2700012,323.11000120000006,268.95999670000003,592.0699979000001,296.03499895000004
20152,37.1600002,6.1699999,43.3300001,5.7000001000000005,49.0300002,24.5150001
20161,17.9799998,169.49999989999998,187.4799997,78.52999940000001,266.0099991,133.00499955
20207,2.1199999,0.64,2.7599999,1.5,4.2599999,2.12999995
20209,103.07999939999999,235.9299974,339.00999679999995,170.14999859999998,509.15999539999996,254.57999769999998
20230,0.0,12.370000199999998,12.370000199999998,4.35,16.720000199999998,8.360000099999999
20246,5.0,2.6300001,7.6300001,1.48,9.1100001,4.55500005
20249,4.39,6.06,10.45,2.5700000000000003,13.02,6.51
20286,0.0,122.96999930000001,122.96999930000001,24.980000500000003,147.9499998,73.9749999
20312,0.0,41.039998999999995,41.039998999999995,31.1000004,72.1399994,36.0699997
20339,54.06000099999999,16.39,70.45000099999999,66.6600015,137.1100025,68.55500125
21907,0.0,30.469999299999998,30.469999299999998,6.5,36.9699993,18.48499965
21909,0.0,18.8100004,18.8100004,7.360000100000001,26.1700005,13.08500025
21910,0.0,19.1499996,19.1499996,3.9400001000000002,23.0899997,11.54499985
